Cod_setor;Setor_Precoleta;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;V256;V257;V258;V259;V260;V261;V262;V263;V264;V265;V266;V267;V268;V269;V270;V271;V272;V273;V274;V275;V276;V277;V278;V279;V280;V281;V282;V283;V284;V285;V286;V287;V288;V289;V290;V291;V292;V293;V294;V295;V296;V297;V298;V299;V300;V301;V302;V303;V304;V305;V306;V307;V308;V309;V310;V311;V312;V313;V314;V315;V316;V317;V318;V319;V320;V321;V322;V323;V324;V325;V326;V327;V328;V329;V330;V331;V332;V333;V334;V335;V336;V337;V338;V339;V340;V341;V342;V343;V344;V345;V346;V347;V348;V349;V350;V351;V352;V353;V354;V355;V356;V357;V358;V359;V360;V361;V362;V363;V364;V365;V366;V367;V368;V369;V370;V371;V372;V373;V374;V375;V376;V377;V378;V379;V380;V381;V382;V383;V384;V385;V386;V387;V388;V389;V390;V391;V392;V393;V394;V395;V396;V397;V398;V399;V400;V401;V402;V403;V404;V405;V406;V407;V408;V409;V410;V411;V412;V413;V414;V415;V416;V417;V418;V419;V420;V421
510250405000024;1;21;29;69;90;0;1;48;2;142;17;0;1;21;29;42;117;0;1;19;31;61;98;0;1;22;28;86;73;0;1;1;49;1;158;0;1;0;50;0;159;0;1;32;18;108;51;0;1;1;49;8;151;0;1;0;50;1;158;0;1;11;12;25;31;42;38;8;27;1;6;3;6;21;2;51;5;73;7;31;4;7;0;7;2;7;16;15;41;22;58;14;21;4;3;1;8;9;14;25;31;28;52;13;22;3;4;2;7;13;10;32;24;39;41;18;17;3;4;3;6;0;23;0;56;2;78;0;35;0;7;0;9;0;23;0;56;0;80;0;35;0;7;0;9;16;7;41;15;54;26;20;15;5;2;4;5;1;22;1;55;2;78;2;33;1;6;2;7;0;23;0;56;1;79;0;35;0;7;0;9;45;70;45;50;101;14;89;6;33;82;30;65;45;70;35;60;61;54;47;48;1;114;1;94;0;115;0;95;71;44;69;26;4;111;5;90;1;114;0;95
510250405000025;1;53;27;94;37;0;2;72;8;123;8;1;1;47;33;94;37;0;2;42;38;84;47;0;2;39;41;83;48;0;2;0;80;0;131;0;2;0;80;0;131;0;2;65;15;115;16;1;1;9;71;5;126;0;2;0;80;0;131;0;2;19;10;48;14;44;24;15;12;7;1;14;5;24;5;60;2;61;7;26;1;8;0;17;2;18;11;48;14;39;29;16;11;7;1;13;6;17;12;43;19;35;33;14;13;6;2;11;8;16;13;42;20;33;35;14;13;6;2;11;8;0;29;0;62;0;68;0;27;0;8;0;19;0;29;0;62;0;68;0;27;0;8;0;19;24;5;55;7;54;14;25;2;8;0;15;4;0;29;3;59;6;62;2;25;1;7;2;17;0;29;0;62;0;68;0;27;0;8;0;19;60;24;87;42;76;8;120;9;50;34;91;38;45;39;81;48;42;42;80;49;0;84;0;129;0;84;0;129;71;13;110;19;7;77;7;122;0;84;0;129
510250405000026;1;4;7;69;161;0;0;11;0;206;24;0;0;9;2;158;72;0;0;9;2;149;81;0;0;9;2;138;92;0;0;0;11;0;230;0;0;0;11;0;230;0;0;10;1;189;41;0;0;0;11;0;230;0;0;0;11;0;230;0;0;11;15;20;39;23;64;14;32;3;11;2;7;22;4;47;12;81;6;44;2;14;0;9;0;18;8;37;22;59;28;34;12;12;2;7;2;14;12;35;24;56;31;34;12;12;2;7;2;17;9;35;24;50;37;30;16;10;4;5;4;0;26;0;59;0;87;0;46;0;14;0;9;0;26;0;59;0;87;0;46;0;14;0;9;22;4;48;11;69;18;40;6;13;1;7;2;0;26;0;59;0;87;0;46;0;14;0;9;0;26;0;59;0;87;0;46;0;14;0;9;39;96;34;72;117;18;100;6;89;46;78;28;83;52;75;31;77;58;70;36;0;135;0;106;0;135;0;106;114;21;85;21;0;135;0;106;0;135;0;106
510250405000027;1;22;2;144;13;0;0;24;0;157;0;0;0;24;0;157;0;0;0;24;0;155;2;0;0;24;0;157;0;0;0;0;24;0;157;0;0;0;24;0;157;0;0;24;0;157;0;0;0;0;24;0;157;0;0;0;24;0;157;0;0;13;3;37;4;65;2;27;4;16;2;8;0;16;0;41;0;67;0;31;0;18;0;8;0;16;0;41;0;67;0;31;0;18;0;8;0;16;0;41;0;65;2;31;0;18;0;8;0;16;0;41;0;67;0;31;0;18;0;8;0;0;16;0;41;0;67;0;31;0;18;0;8;0;16;0;41;0;67;0;31;0;18;0;8;16;0;41;0;67;0;31;0;18;0;8;0;0;16;0;41;0;67;0;31;0;18;0;8;0;16;0;41;0;67;0;31;0;18;0;8;91;9;75;6;100;0;81;0;100;0;81;0;98;2;81;0;100;0;81;0;0;100;0;81;0;100;0;81;100;0;81;0;0;100;0;81;0;100;0;81
510250405000028;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510250405000029;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510250405000030;1;93;14;2;0;0;0;104;3;2;0;0;0;8;99;0;2;0;0;7;100;0;2;0;0;8;99;0;2;0;0;0;107;0;2;0;0;0;107;0;2;0;0;59;48;2;0;0;0;0;107;0;2;0;0;0;107;0;2;0;0;4;2;22;5;28;5;19;2;20;0;2;0;5;1;26;1;33;0;20;1;20;0;2;0;0;6;1;26;5;28;2;19;0;20;0;2;0;6;0;27;0;33;3;18;3;17;1;1;0;6;1;26;5;28;2;19;0;20;0;2;0;6;0;27;0;33;0;21;0;20;0;2;0;6;0;27;0;33;0;21;0;20;0;2;0;6;12;15;13;20;16;5;18;2;2;0;0;6;0;27;0;33;0;21;0;20;0;2;0;6;0;27;0;33;0;21;0;20;0;2;43;7;52;7;47;3;59;0;4;46;4;55;4;46;3;56;4;46;4;55;0;50;0;59;0;50;0;59;27;23;34;25;0;50;0;59;0;50;0;59
510250405000031;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510250405000032;1;0;24;0;231;0;17;21;3;216;15;4;13;3;21;122;109;1;16;0;24;25;206;0;17;3;21;121;110;1;16;3;21;77;154;0;17;0;24;0;231;0;17;24;0;222;9;9;8;0;24;0;231;0;17;0;24;0;231;0;17;0;35;0;81;0;83;0;30;0;2;0;41;31;4;76;5;73;10;25;5;1;1;35;6;16;19;40;41;40;43;14;16;1;1;15;26;6;29;7;74;9;74;3;27;0;2;0;41;16;19;40;41;40;43;14;16;1;1;14;27;11;24;24;57;26;57;11;19;0;2;8;33;0;35;0;81;0;83;0;30;0;2;0;41;31;4;76;5;81;2;27;3;2;0;38;3;0;35;0;81;0;83;0;30;0;2;0;41;0;35;0;81;0;83;0;30;0;2;0;41;0;121;0;151;105;16;136;15;51;70;75;76;6;115;19;132;51;70;74;77;29;92;51;100;0;121;0;151;113;8;142;9;0;121;0;151;0;121;0;151
510250405000033;1;63;59;18;39;0;2;119;3;46;11;1;1;6;116;1;56;0;2;0;122;1;56;0;2;0;122;1;56;0;2;1;121;1;56;0;2;0;122;0;57;0;2;91;31;28;29;1;1;7;115;0;57;0;2;0;122;0;57;0;2;8;7;19;22;31;38;15;26;7;6;1;1;11;4;38;3;64;5;40;1;12;1;1;1;2;13;1;40;2;67;1;40;1;12;0;2;0;15;0;41;0;69;0;41;1;12;0;2;0;15;0;41;0;69;0;41;1;12;0;2;0;15;0;41;1;68;0;41;1;12;0;2;0;15;0;41;0;69;0;41;0;13;0;2;9;6;31;10;40;29;31;10;9;4;0;2;1;14;0;41;3;66;1;40;2;11;0;2;0;15;0;41;0;69;0;41;0;13;0;2;46;62;35;38;99;9;67;6;5;103;2;71;1;107;0;73;1;107;0;73;1;107;1;72;0;108;0;73;73;35;47;26;4;104;3;70;0;108;0;73
510250405000034;1;0;2;266;196;9;24;2;0;353;109;16;17;0;2;19;443;0;33;0;2;0;462;0;33;0;2;19;443;0;33;0;2;0;462;0;33;0;2;0;462;0;33;2;0;369;93;19;14;0;2;0;462;0;33;0;2;0;462;1;32;57;47;91;77;88;55;20;31;8;2;11;10;71;33;127;41;113;30;38;13;8;2;14;7;2;102;5;163;7;136;4;47;1;9;0;21;0;104;0;168;0;143;0;51;0;10;0;21;2;102;5;163;7;136;4;47;1;9;0;21;0;104;0;168;0;143;0;51;0;10;0;21;0;104;0;168;0;143;0;51;0;10;0;21;79;25;133;35;113;30;39;12;8;2;18;3;0;104;0;168;0;143;0;51;0;10;0;21;0;104;1;167;0;143;0;51;0;10;0;21;153;134;122;88;209;78;162;48;10;277;9;201;0;287;0;210;10;277;9;201;0;287;0;210;0;287;0;210;219;68;171;39;0;287;0;210;1;286;0;210
510250405000035;1;6;0;275;6;2;0;6;0;279;2;2;0;6;0;280;1;2;0;5;1;183;98;1;1;5;1;242;39;2;0;0;6;0;281;0;2;0;6;0;281;0;2;6;0;276;5;2;0;0;6;0;281;0;2;0;6;0;281;0;2;19;1;71;1;106;2;58;1;22;1;7;0;20;0;72;0;107;1;59;0;22;1;7;0;20;0;72;0;108;0;59;0;22;1;7;0;12;8;47;25;76;32;38;21;14;9;2;5;17;3;64;8;90;18;51;8;21;2;6;1;0;20;0;72;0;108;0;59;0;23;0;7;0;20;0;72;0;108;0;59;0;23;0;7;19;1;71;1;107;1;58;1;22;1;7;0;0;20;0;72;0;108;0;59;0;23;0;7;0;20;0;72;0;108;0;59;0;23;0;7;132;4;151;2;135;1;152;1;135;1;153;0;94;42;95;58;117;19;132;21;0;136;0;153;0;136;0;153;132;4;152;1;0;136;0;153;0;136;0;153
510250405000036;1;13;13;58;54;0;1;20;6;78;34;0;1;5;21;27;85;1;0;2;24;13;99;0;1;5;21;27;85;1;0;0;26;0;112;0;1;0;26;0;112;0;1;21;5;91;21;1;0;0;26;2;110;0;1;0;26;0;112;0;1;7;5;14;22;22;21;21;13;6;4;1;3;8;4;23;13;32;11;26;8;7;3;2;2;3;9;7;29;11;32;10;24;1;9;1;3;1;11;4;32;3;40;6;28;1;9;0;4;3;9;7;29;11;32;10;24;1;9;1;3;0;12;0;36;0;43;0;34;0;10;0;4;0;12;0;36;0;43;0;34;0;10;0;4;10;2;28;8;36;7;30;4;6;4;3;1;0;12;1;35;0;43;1;33;0;10;0;4;0;12;0;36;0;43;0;34;0;10;0;4;49;44;22;24;65;28;33;13;23;70;10;36;12;81;3;43;23;70;10;36;0;93;0;46;0;93;0;46;76;17;37;9;2;91;0;46;0;93;0;46
510250405000037;1;30;19;139;30;1;0;49;0;162;7;1;0;24;25;57;112;0;1;12;37;44;125;0;1;24;25;51;118;0;1;7;42;11;158;0;1;0;49;0;169;0;1;47;2;162;7;1;0;7;42;10;159;0;1;0;49;0;169;0;1;18;0;33;7;53;16;43;14;21;11;2;1;16;2;40;0;68;1;55;2;30;2;3;0;3;15;14;26;20;49;22;35;21;11;1;2;1;17;9;31;16;53;16;41;14;18;0;3;3;15;14;26;18;51;21;36;18;14;1;2;0;18;6;34;7;62;4;53;1;31;0;3;0;18;0;40;0;69;0;57;0;32;0;3;17;1;37;3;67;2;57;0;29;3;3;0;0;18;1;39;8;61;7;50;1;31;0;3;0;18;0;40;0;69;0;57;0;32;0;3;108;26;62;23;130;4;82;3;53;81;28;57;36;98;20;65;51;83;24;61;14;120;4;81;0;134;0;85;130;4;80;5;9;125;8;77;0;134;0;85
510250405000038;1;82;15;98;21;2;1;96;1;111;8;2;1;7;90;6;113;0;3;7;90;6;113;0;3;7;90;6;113;0;3;7;90;7;112;0;3;0;97;0;119;0;3;96;1;114;5;3;0;13;84;10;109;0;3;8;89;9;110;1;2;30;3;34;12;66;12;36;7;8;3;8;0;31;2;44;2;73;5;43;0;10;1;8;0;1;32;0;46;4;74;7;36;1;10;0;8;1;32;0;46;4;74;7;36;1;10;0;8;1;32;0;46;4;74;7;36;1;10;0;8;1;32;1;45;4;74;7;36;1;10;0;8;0;33;0;46;0;78;0;43;0;11;0;8;33;0;41;5;77;1;43;0;11;0;8;0;0;33;6;40;10;68;3;40;2;9;2;6;5;28;4;42;7;71;1;42;1;10;0;8;119;24;63;13;139;4;70;6;11;132;2;74;11;132;2;74;11;132;2;74;11;132;3;73;0;143;0;76;140;3;73;3;15;128;8;68;12;131;6;70
510250405000039;1;165;26;66;6;4;0;185;6;70;2;4;0;11;180;3;69;0;4;7;184;3;69;0;4;11;180;3;69;0;4;11;180;3;69;0;4;0;191;0;72;0;4;187;4;71;1;4;0;0;191;0;72;0;4;0;191;0;72;0;4;16;2;45;7;76;9;62;8;21;5;15;1;18;0;51;1;83;2;68;2;23;3;16;0;2;16;2;50;3;82;5;65;2;24;0;16;1;17;2;50;3;82;3;67;1;25;0;16;2;16;2;50;3;82;5;65;2;24;0;16;2;16;2;50;3;82;5;65;2;24;0;16;0;18;0;52;0;85;0;70;0;26;0;16;18;0;52;0;84;1;69;1;23;3;16;0;0;18;0;52;0;85;0;70;0;26;0;16;0;18;0;52;0;85;0;70;0;26;0;16;77;20;158;12;90;7;169;1;8;89;6;164;4;93;6;164;8;89;6;164;8;89;6;164;0;97;0;170;92;5;170;0;0;97;0;170;0;97;0;170
510250405000040;1;1;2;93;36;0;0;3;0;117;12;0;0;3;0;12;117;0;0;0;3;2;127;0;0;0;3;8;121;0;0;0;3;0;129;0;0;0;3;0;129;0;0;0;3;107;22;0;0;0;3;0;129;0;0;0;3;0;129;0;0;7;2;24;7;33;14;18;7;10;3;2;5;8;1;28;3;40;7;24;1;13;0;7;0;1;8;5;26;4;43;3;22;2;11;0;7;0;9;1;30;0;47;1;24;0;13;0;7;1;8;3;28;2;45;2;23;0;13;0;7;0;9;0;31;0;47;0;25;0;13;0;7;0;9;0;31;0;47;0;25;0;13;0;7;7;2;24;7;39;8;20;5;10;3;7;0;0;9;0;31;0;47;0;25;0;13;0;7;0;9;0;31;0;47;0;25;0;13;0;7;71;30;23;8;93;8;27;4;14;87;1;30;1;100;1;30;6;95;2;29;0;101;0;31;0;101;0;31;79;22;28;3;0;101;0;31;0;101;0;31
510250405000041;1;91;28;27;14;0;0;115;4;39;2;0;0;39;80;12;29;0;0;0;119;0;41;0;0;0;119;2;39;0;0;0;119;0;41;0;0;0;119;0;41;0;0;105;14;37;4;0;0;0;119;0;41;0;0;0;119;0;41;0;0;7;2;33;12;46;13;21;12;10;3;1;0;9;0;42;3;58;1;32;1;12;1;1;0;0;9;8;37;20;39;16;17;6;7;1;0;0;9;0;45;0;59;0;33;0;13;0;1;0;9;1;44;1;58;0;33;0;13;0;1;0;9;0;45;0;59;0;33;0;13;0;1;0;9;0;45;0;59;0;33;0;13;0;1;8;1;36;9;55;4;30;3;12;1;1;0;0;9;0;45;0;59;0;33;0;13;0;1;0;9;0;45;0;59;0;33;0;13;0;1;74;27;44;15;97;4;57;2;30;71;21;38;0;101;0;59;2;99;0;59;0;101;0;59;0;101;0;59;91;10;51;8;0;101;0;59;0;101;0;59
510250405000042;1;30;7;61;9;0;0;37;0;70;0;0;0;6;31;7;63;0;0;6;31;5;65;0;0;6;31;7;63;0;0;0;37;0;70;0;0;0;37;0;70;0;0;37;0;70;0;0;0;0;37;0;70;0;0;0;37;0;70;0;0;4;1;31;4;25;4;19;4;6;2;6;1;5;0;35;0;29;0;23;0;8;0;7;0;1;4;3;32;4;25;3;20;1;7;1;6;1;4;2;33;3;26;3;20;1;7;1;6;1;4;3;32;4;25;3;20;1;7;1;6;0;5;0;35;0;29;0;23;0;8;0;7;0;5;0;35;0;29;0;23;0;8;0;7;5;0;35;0;29;0;23;0;8;0;7;0;0;5;0;35;0;29;0;23;0;8;0;7;0;5;0;35;0;29;0;23;0;8;0;7;59;10;32;6;69;0;38;0;9;60;4;34;7;62;4;34;9;60;4;34;0;69;0;38;0;69;0;38;69;0;38;0;0;69;0;38;0;69;0;38
510250405000043;1;69;41;30;37;0;0;106;4;65;2;0;0;30;80;13;54;0;0;8;102;2;65;0;0;30;80;13;54;0;0;30;80;13;54;0;0;0;110;0;67;0;0;103;7;65;2;0;0;0;110;0;67;0;0;2;108;4;63;0;0;9;10;30;19;36;27;13;15;11;6;0;1;19;0;48;1;60;3;26;2;17;0;1;0;5;14;11;38;15;48;7;21;5;12;0;1;0;19;2;47;5;58;2;26;1;16;0;1;5;14;11;38;15;48;7;21;5;12;0;1;5;14;11;38;15;48;7;21;5;12;0;1;0;19;0;49;0;63;0;28;0;17;0;1;18;1;47;2;61;2;25;3;16;1;1;0;0;19;0;49;0;63;0;28;0;17;0;1;0;19;1;48;3;60;1;27;1;16;0;1;66;55;33;23;117;4;54;2;27;94;16;40;5;116;5;51;27;94;16;40;27;94;16;40;0;121;0;56;116;5;52;4;0;121;0;56;4;117;2;54
510250405000044;1;95;22;126;71;9;4;108;9;187;10;11;2;1;116;8;189;0;13;1;116;8;189;0;13;1;116;8;189;0;13;1;116;8;189;0;13;0;117;0;197;0;13;117;0;197;0;13;0;0;117;0;197;0;13;0;117;16;181;2;11;42;15;74;37;70;30;13;6;16;6;15;3;55;2;105;6;91;9;18;1;19;3;18;0;1;56;2;109;5;95;1;18;0;22;0;18;1;56;2;109;5;95;1;18;0;22;0;18;1;56;2;109;5;95;1;18;0;22;0;18;1;56;2;109;5;95;1;18;0;22;0;18;0;57;0;111;0;100;0;19;0;22;0;18;57;0;111;0;100;0;19;0;22;0;18;0;0;57;0;111;0;100;0;19;0;22;0;18;5;52;4;107;6;94;1;18;0;22;2;16;156;68;74;29;208;16;98;5;9;215;0;103;9;215;0;103;9;215;0;103;9;215;0;103;0;224;0;103;224;0;103;0;0;224;0;103;13;211;5;98
510250405000045;1;64;36;24;24;0;0;65;35;12;36;0;0;22;78;3;45;0;0;0;100;0;48;0;0;19;81;2;46;0;0;0;100;0;48;0;0;0;100;0;48;0;0;69;31;32;16;0;0;4;96;4;44;0;0;19;81;5;43;0;0;15;7;33;14;28;25;8;8;2;4;2;2;7;15;24;23;27;26;14;2;3;3;2;2;3;19;11;36;3;50;5;11;1;5;2;2;0;22;0;47;0;53;0;16;0;6;0;4;2;20;8;39;3;50;5;11;1;5;2;2;0;22;0;47;0;53;0;16;0;6;0;4;0;22;0;47;0;53;0;16;0;6;0;4;16;6;32;15;39;14;11;5;1;5;2;2;4;18;3;44;0;53;0;16;0;6;1;3;2;20;9;38;8;45;4;12;1;5;0;4;65;51;23;9;56;60;21;11;17;99;8;24;0;116;0;32;14;102;7;25;0;116;0;32;0;116;0;32;76;40;25;7;4;112;4;28;18;98;6;26
510250405000046;1;137;4;42;21;2;2;135;6;45;18;1;3;118;23;27;36;1;3;87;54;12;51;0;4;115;26;24;39;1;3;23;118;3;60;0;4;0;141;0;63;0;4;115;26;53;10;4;0;0;141;0;63;0;4;3;138;1;62;0;4;10;9;30;4;66;8;45;2;28;2;2;2;14;5;26;8;66;8;44;3;28;2;3;1;7;12;17;17;53;21;41;6;26;4;2;2;5;14;9;25;33;41;31;16;21;9;0;4;6;13;15;19;51;23;41;6;25;5;2;2;0;19;3;31;9;65;10;37;4;26;0;4;0;19;0;34;0;74;0;47;0;30;0;4;15;4;29;5;61;13;38;9;26;4;3;1;0;19;0;34;0;74;0;47;0;30;0;4;0;19;1;33;2;72;0;47;0;30;1;3;101;19;80;8;106;14;75;13;84;36;62;26;56;64;43;45;81;39;59;29;15;105;11;77;0;120;0;88;103;17;69;19;0;120;0;88;2;118;2;86
510250405000047;1;0;0;17;56;36;104;0;0;62;11;72;68;0;0;0;73;0;140;0;0;0;73;0;140;0;0;0;73;0;140;0;0;0;73;0;140;0;0;0;73;0;140;0;0;1;72;0;140;0;0;0;73;0;140;0;0;0;73;0;140;10;36;20;45;17;53;3;16;2;5;1;5;29;17;40;25;48;22;10;9;3;4;4;2;0;46;0;65;0;70;0;19;0;7;0;6;0;46;0;65;0;70;0;19;0;7;0;6;0;46;0;65;0;70;0;19;0;7;0;6;0;46;0;65;0;70;0;19;0;7;0;6;0;46;0;65;0;70;0;19;0;7;0;6;0;46;0;65;0;70;0;19;1;6;0;6;0;46;0;65;0;70;0;19;0;7;0;6;0;46;0;65;0;70;0;19;0;7;0;6;39;118;14;42;101;56;33;23;0;157;0;56;0;157;0;56;0;157;0;56;0;157;0;56;0;157;0;56;1;156;0;56;0;157;0;56;0;157;0;56
510250405000048;1;4;13;62;41;19;19;11;6;53;50;15;23;0;17;0;103;0;38;0;17;0;103;0;38;0;17;0;103;0;38;0;17;0;103;0;38;0;17;0;103;0;38;14;3;75;28;18;20;0;17;6;97;8;30;0;17;0;103;0;38;20;16;30;19;22;18;5;5;0;5;8;10;18;18;24;25;18;22;6;4;5;0;8;10;0;36;0;49;0;40;0;10;0;5;0;18;0;36;0;49;0;40;0;10;0;5;0;18;0;36;0;49;0;40;0;10;0;5;0;18;0;36;0;49;0;40;0;10;0;5;0;18;0;36;0;49;0;40;0;10;0;5;0;18;24;12;37;12;28;12;5;5;5;0;8;10;3;33;4;45;2;38;2;8;0;5;3;15;0;36;0;49;0;40;0;10;0;5;0;18;60;50;25;23;58;52;21;27;0;110;0;48;0;110;0;48;0;110;0;48;0;110;0;48;0;110;0;48;78;32;29;19;11;99;3;45;0;110;0;48
510250405000049;1;7;3;87;75;2;0;8;2;125;37;2;0;0;10;0;162;0;2;0;10;0;162;0;2;0;10;0;162;0;2;0;10;0;162;0;2;0;10;0;162;0;2;9;1;133;29;1;1;0;10;0;162;0;2;0;10;0;162;0;2;11;11;31;23;33;23;16;12;4;8;1;1;13;9;43;11;44;12;22;6;11;1;2;0;0;22;0;54;0;56;0;28;0;12;0;2;0;22;0;54;0;56;0;28;0;12;0;2;0;22;0;54;0;56;0;28;0;12;0;2;0;22;0;54;0;56;0;28;0;12;0;2;0;22;0;54;0;56;0;28;0;12;0;2;19;3;41;13;46;10;24;4;11;1;2;0;0;22;0;54;0;56;0;28;0;12;0;2;0;22;0;54;0;56;0;28;0;12;0;2;64;56;32;22;91;29;44;10;0;120;0;54;0;120;0;54;0;120;0;54;0;120;0;54;0;120;0;54;94;26;49;5;0;120;0;54;0;120;0;54
510250405000050;1;9;55;19;73;0;0;58;6;86;6;0;0;18;46;39;53;0;0;9;55;11;81;0;0;18;46;38;54;0;0;26;38;40;52;0;0;0;64;0;92;0;0;64;0;91;1;0;0;0;64;0;92;0;0;0;64;0;92;0;0;1;3;5;27;14;50;6;33;2;14;0;1;1;3;30;2;59;5;38;1;15;1;1;0;0;4;11;21;21;43;17;22;8;8;0;1;0;4;2;30;5;59;9;30;4;12;0;1;0;4;11;21;21;43;17;22;7;9;0;1;0;4;11;21;26;38;22;17;7;9;0;1;0;4;0;32;0;64;0;39;0;16;0;1;4;0;31;1;64;0;39;0;16;0;1;0;0;4;0;32;0;64;0;39;0;16;0;1;0;4;0;32;0;64;0;39;0;16;0;1;18;85;10;43;95;8;49;4;40;63;17;36;15;88;5;48;39;64;17;36;41;62;25;28;0;103;0;53;102;1;53;0;0;103;0;53;0;103;0;53
510250405000051;1;85;27;54;20;3;1;97;15;42;32;3;1;29;83;10;64;0;4;0;112;0;74;0;4;0;112;0;74;0;4;11;101;0;74;0;4;0;112;0;74;0;4;88;24;57;17;2;2;32;80;42;32;3;1;0;112;0;74;0;4;24;9;43;17;41;14;20;5;6;0;8;3;24;9;40;20;43;12;23;2;6;0;6;5;2;31;8;52;14;41;11;14;2;4;2;9;0;33;0;60;0;55;0;25;0;6;0;11;0;33;0;60;0;55;0;25;0;6;0;11;5;28;4;56;2;53;0;25;0;6;0;11;0;33;0;60;0;55;0;25;0;6;0;11;26;7;39;21;46;9;21;4;5;1;10;1;14;19;26;34;21;34;7;18;2;4;7;4;0;33;0;60;0;55;0;25;0;6;0;11;85;25;57;23;86;24;56;24;25;85;14;66;0;110;0;80;0;110;0;80;7;103;4;76;0;110;0;80;88;22;59;21;37;73;40;40;0;110;0;80
510250405000052;1;118;34;17;8;1;0;142;10;22;3;1;0;27;125;6;19;0;1;0;152;0;25;0;1;1;151;0;25;0;1;1;151;0;25;0;1;0;152;0;25;0;1;142;10;23;2;1;0;2;150;3;22;0;1;0;152;0;25;0;1;15;2;38;13;44;13;28;12;8;2;3;0;16;1;45;6;54;3;38;2;9;1;3;0;6;11;7;44;11;46;6;34;3;7;0;3;0;17;0;51;0;57;0;40;0;10;0;3;0;17;0;51;1;56;0;40;0;10;0;3;0;17;0;51;1;56;0;40;0;10;0;3;0;17;0;51;0;57;0;40;0;10;0;3;17;0;49;2;49;8;38;2;10;0;3;0;0;17;4;47;1;56;0;40;0;10;0;3;0;17;0;51;0;57;0;40;0;10;0;3;85;27;51;15;106;6;59;7;24;88;9;57;0;112;0;66;1;111;0;66;1;111;0;66;0;112;0;66;105;7;61;5;3;109;2;64;0;112;0;66
